dfm.y = 0.071748,Intensity = 1.804699, heat flux = 0.241895
dfm.y = 0.071748,Intensity = 1.804397, heat flux = 0.371357
dfm.y = 0.029719,Intensity = 1.795169, heat flux = 0.424708
dfm.y = 0.068609,Intensity = 1.791697, heat flux = 0.547636
dfm.y = 0.165638,Intensity = 1.803947, heat flux = 0.846438
dfm.y = 0.165639,Intensity = 1.802754, heat flux = 1.145044
dfm.y = 0.068610,Intensity = 1.775007, heat flux = 1.266828
dfm.y = 0.097425,Intensity = 1.783805, heat flux = 1.440615
dfm.y = 0.235205,Intensity = 1.803037, heat flux = 1.864698
dfm.y = 0.235206,Intensity = 1.801097, heat flux = 2.288326
dfm.y = 0.097426,Intensity = 1.760681, heat flux = 2.459862
dfm.y = 0.097425,Intensity = 1.783805, heat flux = 2.633650
dfm.y = 0.235205,Intensity = 1.803037, heat flux = 3.057734
dfm.y = 0.235206,Intensity = 1.801097, heat flux = 3.481362
dfm.y = 0.097426,Intensity = 1.760681, heat flux = 3.652899
dfm.y = 0.068610,Intensity = 1.791697, heat flux = 3.775827
dfm.y = 0.165639,Intensity = 1.803947, heat flux = 4.074631
dfm.y = 0.165640,Intensity = 1.802753, heat flux = 4.373239
dfm.y = 0.068611,Intensity = 1.775007, heat flux = 4.495023
dfm.y = 0.029719,Intensity = 1.801429, heat flux = 4.548560
dfm.y = 0.071749,Intensity = 1.804700, heat flux = 4.678045
dfm.y = 0.071749,Intensity = 1.804397, heat flux = 4.807508
dfm.y = 0.029719,Intensity = 1.795169, heat flux = 4.860859
dfm.y = 0.011533,Intensity = 1.804814, heat flux = 4.881675
dfm.y = 0.004777,Intensity = 1.804612, heat flux = 4.890296
dfm.y = 0.004777,Intensity = 1.804785, heat flux = 4.898918
dfm.y = 0.011533,Intensity = 1.804818, heat flux = 4.919734
0.550000	 0.867678
dfm.y = 0.004777,Intensity = 1.804813, heat flux = 0.008622
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 0.029437
dfm.y = 0.011533,Intensity = 1.804763, heat flux = 0.050252
dfm.y = 0.004777,Intensity = 1.803551, heat flux = 0.058868
dfm.y = 0.029719,Intensity = 1.803628, heat flux = 0.112470
dfm.y = 0.071748,Intensity = 1.804755, heat flux = 0.241958
dfm.y = 0.071748,Intensity = 1.802740, heat flux = 0.371302
dfm.y = 0.029719,Intensity = 1.777347, heat flux = 0.424123
dfm.y = 0.068609,Intensity = 1.799043, heat flux = 0.547555
dfm.y = 0.165638,Intensity = 1.804235, heat flux = 0.846405
dfm.y = 0.165639,Intensity = 1.797846, heat flux = 1.144198
dfm.y = 0.068610,Intensity = 1.737088, heat flux = 1.263380
dfm.y = 0.097425,Intensity = 1.794813, heat flux = 1.438240
dfm.y = 0.235205,Intensity = 1.803554, heat flux = 1.862445
dfm.y = 0.235206,Intensity = 1.793887, heat flux = 2.284377
dfm.y = 0.097426,Intensity = 1.712108, heat flux = 2.451181
dfm.y = 0.097425,Intensity = 1.794813, heat flux = 2.626041
dfm.y = 0.235205,Intensity = 1.803555, heat flux = 3.050247
dfm.y = 0.235206,Intensity = 1.793887, heat flux = 3.472180
dfm.y = 0.097426,Intensity = 1.712108, heat flux = 3.638984
dfm.y = 0.068610,Intensity = 1.799043, heat flux = 3.762416
dfm.y = 0.165639,Intensity = 1.804235, heat flux = 4.061268
dfm.y = 0.165640,Intensity = 1.797846, heat flux = 4.359062
dfm.y = 0.068611,Intensity = 1.737088, heat flux = 4.478245
dfm.y = 0.029719,Intensity = 1.803628, heat flux = 4.531847
dfm.y = 0.071749,Intensity = 1.804755, heat flux = 4.661336
dfm.y = 0.071749,Intensity = 1.802740, heat flux = 4.790680
dfm.y = 0.029719,Intensity = 1.777347, heat flux = 4.843502
dfm.y = 0.011533,Intensity = 1.804763, heat flux = 4.864317
dfm.y = 0.004777,Intensity = 1.803551, heat flux = 4.872933
dfm.y = 0.004777,Intensity = 1.804813, heat flux = 4.881555
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.902371
0.650000	 0.864616
dfm.y = 0.004777,Intensity = 1.804818, heat flux = 0.008622
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 0.029437
dfm.y = 0.011533,Intensity = 1.804071, heat flux = 0.050244
dfm.y = 0.004777,Intensity = 1.797031, heat flux = 0.058829
dfm.y = 0.029719,Intensity = 1.804401, heat flux = 0.112454
dfm.y = 0.071748,Intensity = 1.804765, heat flux = 0.241943
dfm.y = 0.071748,Intensity = 1.793686, heat flux = 0.370637
dfm.y = 0.029719,Intensity = 1.726607, heat flux = 0.421950
dfm.y = 0.068609,Intensity = 1.802276, heat flux = 0.545604
dfm.y = 0.165638,Intensity = 1.804305, heat flux = 0.844466
dfm.y = 0.165639,Intensity = 1.777752, heat flux = 1.138930
dfm.y = 0.068610,Intensity = 1.650934, heat flux = 1.252201
dfm.y = 0.097425,Intensity = 1.800054, heat flux = 1.427571
dfm.y = 0.235205,Intensity = 1.803691, heat flux = 1.851808
dfm.y = 0.235206,Intensity = 1.767273, heat flux = 2.267481
dfm.y = 0.097426,Intensity = 1.610079, heat flux = 2.424344
dfm.y = 0.097425,Intensity = 1.800054, heat flux = 2.599715
dfm.y = 0.235205,Intensity = 1.803691, heat flux = 3.023953
dfm.y = 0.235206,Intensity = 1.767272, heat flux = 3.439626
dfm.y = 0.097426,Intensity = 1.610079, heat flux = 3.596489
dfm.y = 0.068610,Intensity = 1.802276, heat flux = 3.720143
dfm.y = 0.165639,Intensity = 1.804305, heat flux = 4.019007
dfm.y = 0.165640,Intensity = 1.777751, heat flux = 4.313473
